LLR_ID,MLRA_ID,id,distance_m,intersection_m2,in_march_build,in_today_build
G,83,1213-19ce,7.057307890764066,0,FALSE,FALSE
G,83,1213-1a2c,0,414.0669417614117,TRUE,TRUE
G,83,1213-1a9a,0,1151.9103594720364,TRUE,TRUE
G,83,1213-1aeb,0,848.0326539054513,TRUE,TRUE
G,83,1213-1b15,0,2176.160071404651,TRUE,TRUE
G,83,1213-1b7d,0,1128.8356627915055,TRUE,TRUE
G,83,1213-1c49,0,3935.2353449761868,TRUE,TRUE
G,83,1213-20ba,0,3970.097616009414,TRUE,TRUE
G,83,1213-235f,0,270.0038908254355,TRUE,TRUE
G,83,1213-23d5,0,382.94125399924815,TRUE,TRUE
G,83,1213-2558,0,3665.9260048158467,TRUE,TRUE
G,83,1214-1298,0,1936.078230701387,TRUE,TRUE
G,83,1214-1370,2.560803625872754,0,FALSE,FALSE
G,83,1214-13a3,0,254.89099498093128,TRUE,TRUE
G,83,1214-149a,0,470.9171960633248,TRUE,TRUE
G,83,1214-15c4,0,456.5688006989658,TRUE,TRUE
G,83,1214-1845,0,439.92197862267494,TRUE,TRUE
G,83,1214-1908,9.038340096104488,0,FALSE,FALSE
G,83,1214-b6,0,1555.5494930297136,TRUE,TRUE
G,83,1214-ddb,0,1537.1550782928243,TRUE,TRUE
G,83,1214-ddf,0,148.98438033740968,TRUE,TRUE
G,83,1214-e9d,0,116.0196878365241,TRUE,TRUE
G,83,1214-eab,0,255.82730772905052,TRUE,TRUE
G,84,1014-158a,0,1.2546226379927248,TRUE,TRUE
G,84,1014-23b1,0,883.5423026755452,TRUE,TRUE
G,84,1014-2545,4.429200571359415,0,FALSE,FALSE
G,84,1014-4e9,0,1808.7295494265854,TRUE,TRUE
G,84,1014-539,0,296.2429619021714,TRUE,TRUE
G,84,1014-593,0,189.11767080333084,TRUE,TRUE
G,84,1014-598,0.7571381787661091,0,FALSE,FALSE
G,84,1014-680,0,3485.8965352252126,TRUE,TRUE
G,84,1014-715,0,41.376402428373694,TRUE,TRUE
G,84,1014-817,0,4415.403609585017,TRUE,TRUE
G,84,1014-b42,0,993.6622518859804,TRUE,TRUE
G,84,1015-18ce,0,3159.2420914024115,TRUE,TRUE
G,84,1015-18e4,0,908.8985195662826,TRUE,TRUE
G,84,1015-195b,0,811.2965546436608,TRUE,TRUE
G,84,1015-1a3,0,1436.348479386419,TRUE,TRUE
G,84,1015-1ac5,0,2587.954160382971,TRUE,TRUE
G,84,1015-1c7e,0,200.22872063331306,TRUE,TRUE
G,84,1015-22b9,0,396.82717908732593,TRUE,TRUE
G,84,1015-231c,0,501.45287294127047,TRUE,TRUE
G,84,1015-237f,0,618.3062847107649,TRUE,TRUE
G,84,1015-3fe,0,3826.8822759240866,TRUE,TRUE
G,84,1015-861,0,778.176145195961,TRUE,TRUE
G,84,1015-aa1,0,12.766054803971201,TRUE,TRUE
G,84,1015-c46,2.9355665792437047,0,FALSE,FALSE
G,84,1015-edc,0,2910.0485900696367,TRUE,TRUE
G,84,1080-110d,0,4839.415572114289,TRUE,TRUE
G,84,1080-1173,0,2881.977383185178,TRUE,TRUE
G,84,1080-11d9,0,1429.0059347953647,TRUE,TRUE
G,84,1080-123f,0,480.50122693087906,TRUE,TRUE
G,84,1080-130a,0,2043.4058897569776,TRUE,TRUE
G,84,1080-149f,0,2831.795845925808,TRUE,TRUE
G,84,1080-182c,0,4779.062555298209,TRUE,TRUE
G,84,1080-1b54,0,3023.0830755233765,TRUE,TRUE
G,84,1080-2f6,0,4386.035924963653,TRUE,TRUE
G,84,1080-36,0,2218.7701644934714,TRUE,TRUE
G,84,1080-d17,0,65.83087292686105,TRUE,TRUE
G,84,1080-fdd,0,0.024096704117255285,TRUE,TRUE
G,84,1081-1193,0,50.18037489801645,TRUE,TRUE
G,84,1081-171c,3.730396715847567,0,FALSE,FALSE
G,84,1081-1722,0,409.1304059140384,TRUE,TRUE
G,84,1081-17e0,0,701.0047045294195,TRUE,TRUE
G,84,1081-185b,0,54.77701327740215,TRUE,TRUE
G,84,1081-1b22,0,490.9686159417033,TRUE,TRUE
G,84,1081-1d7e,0,649.7471789401025,TRUE,TRUE
G,84,1081-1eaf,8.207858025618338,0,FALSE,FALSE
G,84,1081-1f17,0,833.6085753012449,TRUE,TRUE
G,84,1081-1f7d,0,2594.88978388533,TRUE,TRUE
G,84,1081-499,0,187.71931302640587,TRUE,TRUE
G,84,1081-4b,0,946.2377319708467,TRUE,TRUE
G,84,1081-566,8.141633187481204,0,FALSE,FALSE
G,84,1081-b51,0,54.495143697364256,TRUE,TRUE
G,84,1081-d2d,6.224334660045292,0,FALSE,FALSE
G,84,1081-dfd,0,38.478011025930755,TRUE,TRUE
G,84,1081-e74,0,805.2544593829662,TRUE,TRUE
G,84,1082-1200,0,2069.0458481591195,TRUE,TRUE
G,84,1082-12c1,0,1426.7606654316187,TRUE,TRUE
G,84,1082-12fd,0,336.9627088033594,TRUE,TRUE
G,84,1082-1358,0,370.43565203621984,TRUE,TRUE
G,84,1082-1498,0,132.4042690442875,TRUE,TRUE
G,84,1082-14fd,0,33.22640163358301,TRUE,TRUE
G,84,1082-2219,2.5828680797040815,0,FALSE,FALSE
G,84,1082-2400,0,1739.7884991290048,TRUE,TRUE
G,84,1082-2459,0,1999.9272818462923,TRUE,TRUE
G,84,1082-641,0,1407.8659130623564,TRUE,TRUE
G,84,1082-903,0,3672.4482137709856,TRUE,TRUE
G,84,949-1852,0,1280.1536347530782,TRUE,TRUE
G,84,949-18b5,0,1311.7193454131484,TRUE,TRUE
G,84,949-198c,9.143922198745194,0,FALSE,FALSE
G,84,949-1e1a,4.7151469338333705,0,FALSE,FALSE
G,84,949-227f,0,209.07779594231397,TRUE,TRUE
G,84,949-2338,0,1123.8809094429016,TRUE,TRUE
G,84,949-247e,0,2168.125956285745,TRUE,TRUE
G,85,1014-19f,0,3517.2872758954763,TRUE,TRUE
G,85,1014-590,0,2361.444706890732,TRUE,TRUE
G,85,1014-5f6,9.979977236581592,0,FALSE,FALSE
G,85,1014-5fd,0,1.4745390106691048,TRUE,TRUE
G,85,1014-8e0,0,1376.9584079496562,TRUE,TRUE
G,85,1014-b40,0,2415.3688685819507,TRUE,TRUE
G,85,1014-d9f,0,2006.1644087806344,TRUE,TRUE
G,85,1014-e05,0,995.8255365863442,TRUE,TRUE
G,85,1014-e6c,0,1976.4040393140167,TRUE,TRUE
G,85,1015-1075,0,2878.7075752280653,TRUE,TRUE
G,85,1015-113a,0.1392733211835157,0,TRUE,FALSE
G,85,1015-1158,0,1988.8426266089082,TRUE,TRUE
G,85,1015-168d,0,452.46770491078496,TRUE,TRUE
G,85,1015-173b,0,1968.6755686588585,TRUE,TRUE
G,85,1015-19ab,0,430.6165132354945,TRUE,TRUE
G,85,1015-1ace,0,729.0971315037459,TRUE,TRUE
G,85,1015-1b29,0,4339.0822508195415,TRUE,TRUE
G,85,1015-209,0,1660.904092092067,TRUE,TRUE
G,85,1015-316,0,2985.189229376614,TRUE,TRUE
G,85,1015-504,0,489.26155796833336,TRUE,TRUE
G,85,1015-90,0,1822.7355194985867,TRUE,TRUE
G,85,1015-977,0,4235.693787589669,TRUE,TRUE
G,85,1015-b06,2.8426814590873266,0,FALSE,FALSE
G,85,1015-be1,0,22.750956803560257,TRUE,TRUE
G,85,1015-d2b,0,1239.2803033925593,TRUE,TRUE
G,85,1015-f4c,0,326.830501627177,TRUE,TRUE
G,85,1015-faf,0,3229.3204942680895,TRUE,TRUE
G,85,1016-19c,0,2888.4983522370458,TRUE,TRUE
G,85,1016-2e7,1.4761598082271836,0,FALSE,FALSE
G,85,1016-4c8,0,289.54161412268877,TRUE,TRUE
G,85,1016-521,0,1986.2445147261024,TRUE,TRUE
G,85,1016-525,0,965.028043483384,TRUE,TRUE
G,85,1016-72f,0,3.1992889191024005,TRUE,TRUE
G,85,1016-f4,0,41.73466983623803,TRUE,TRUE
G,85,619-1615,0,2317.0385916754603,TRUE,TRUE
G,85,619-167a,0,628.3127939719707,TRUE,TRUE
G,85,619-16df,0,3.986849135020748,TRUE,TRUE
G,85,619-1a06,3.0196887492453346,0,FALSE,FALSE
G,85,619-1bdd,0,4130.29654353857,TRUE,TRUE
G,85,619-1bfd,0,4101.796841591597,TRUE,TRUE
G,85,619-1cc6,0,2983.6041558608413,TRUE,TRUE
G,85,619-1d8f,0,2042.9933335073292,TRUE,TRUE
G,85,619-1e58,0,1279.964374549687,TRUE,TRUE
G,85,619-1f21,0,694.5172789767385,TRUE,TRUE
G,85,619-1fea,0,286.6520467977971,TRUE,TRUE
G,85,619-20c3,0,4474.635552823544,TRUE,TRUE
G,85,620-24bb,0,3991.0102975964546,TRUE,TRUE
G,85,620-2657,0,3851.348985368386,TRUE,TRUE
G,85,684-155f,0,661.6290513593704,TRUE,TRUE
G,85,684-19af,0,2083.0613086149096,TRUE,TRUE
G,85,684-24a8,0,684.4323663413525,TRUE,TRUE
G,85,684-37b,0,4140.176973551512,TRUE,TRUE
G,85,684-56c,0,147.04371568746865,TRUE,TRUE
G,85,684-75d,0,1840.271103464067,TRUE,TRUE
G,85,684-c04,0,3494.3340126276016,TRUE,TRUE
G,85,686-116b,0,433.5985099654645,TRUE,TRUE
G,85,686-1295,0,648.8427323997021,TRUE,TRUE
G,85,686-13,0,2482.9055703561753,TRUE,TRUE
G,85,686-144,0,3861.446448985487,TRUE,TRUE
G,85,686-1c42,0,176.99230785481632,TRUE,TRUE
G,85,686-1dcd,0,1244.3745215479285,TRUE,TRUE
G,85,686-2147,0,200.16032020933926,TRUE,TRUE
G,85,686-226f,0,182.79580390919,TRUE,TRUE
G,85,686-2334,0,630.3100949525833,TRUE,TRUE
G,85,686-24bf,0,3426.0892417244613,TRUE,TRUE
G,85,686-53f,0,4430.285728938878,TRUE,TRUE
G,85,686-5aa,0,2916.4384081959724,TRUE,TRUE
G,85,686-5b8,0,30.371831487165764,TRUE,TRUE
G,85,686-79,1.899031380609862,0,FALSE,FALSE
G,85,686-b34,0,833.7985643967986,TRUE,TRUE
G,85,686-eb3,0,2920.2468359954655,TRUE,TRUE
G,85,686-f7a,2.3376677914456128,0,FALSE,FALSE
G,85,750-129c,0,363.9208985506557,TRUE,TRUE
G,85,750-18db,0,4281.259363934398,TRUE,TRUE
G,85,750-1b34,0,178.4940685108304,TRUE,TRUE
G,85,750-2223,0,1495.5087111406028,TRUE,TRUE
G,85,750-259c,0,4485.339661184698,TRUE,TRUE
G,85,750-25ff,0,2733.5494112744927,TRUE,TRUE
G,85,750-d3f,0,4177.5123286396265,TRUE,TRUE
G,85,750-ff8,0,211.87006213143468,TRUE,TRUE
G,85,751-1067,1.026954374101263,0,FALSE,FALSE
G,85,751-1382,0,2859.2716303765774,TRUE,TRUE
G,85,751-1891,0,93.60151224397123,TRUE,TRUE
G,85,751-21d4,0,4841.94379395619,TRUE,TRUE
G,85,751-26cf,0.023107896764732586,0,TRUE,FALSE
G,85,751-2bb,0,135.4518077345565,TRUE,TRUE
G,85,752-835,0,3310.891813032329,TRUE,TRUE
G,85,816-153c,0,1789.8524971455336,TRUE,TRUE
G,85,816-1a4c,0,517.4890836309642,TRUE,TRUE
G,85,816-1b76,0,156.5888004656881,TRUE,TRUE
G,85,816-1ca0,0,5.192487200023606,TRUE,TRUE
G,85,816-1f5a,0,72.93729070946574,TRUE,TRUE
G,85,816-228a,0,0.8627809912431985,TRUE,TRUE
G,85,816-b0b,0,4481.816992774606,TRUE,TRUE
G,85,816-bd5,0,435.7980295345187,TRUE,TRUE
G,85,816-e39,7.720728447918762,0,FALSE,FALSE
G,85,817-1013,2.337585972561294,0,FALSE,FALSE
G,85,817-1fbe,0,123.05068339779973,TRUE,TRUE
G,85,817-22,0,1759.4505930580199,TRUE,TRUE
G,85,817-253a,0,25.725454322993755,TRUE,TRUE
G,85,817-9d1,0,1807.6566883847117,TRUE,TRUE
G,85,817-cf1,0,1436.7163953706622,TRUE,TRUE
G,85,817-e82,0,297.1206103488803,TRUE,TRUE
G,85,882-1e38,0,2063.9532643407583,TRUE,TRUE
G,85,882-2181,0,22.117484386544675,TRUE,TRUE
G,85,882-222d,0,290.8915223227814,TRUE,TRUE
G,85,882-a56,0,894.1991719976068,TRUE,TRUE
G,85,883-120c,4.738419720945763,0,FALSE,FALSE
G,85,883-2143,0,704.6942536085844,TRUE,TRUE
G,85,883-239a,3.339334454591408,0,FALSE,FALSE
G,85,948-1039,0,4530.592735938728,TRUE,TRUE
G,85,948-128d,0,33.732874867506325,TRUE,TRUE
G,85,948-1867,0,3041.7513192147017,TRUE,TRUE
G,85,948-2273,0,1086.6639246344566,TRUE,TRUE
G,85,948-2465,0,1033.339543864131,TRUE,TRUE
G,85,948-2658,0,3376.895399823785,TRUE,TRUE
G,85,948-2a0,6.444637739739646,0,FALSE,FALSE
G,85,948-7b0,0,42.2558482773602,TRUE,TRUE
G,85,948-a68,0,343.29494926705956,TRUE,TRUE
G,85,948-af,0,8.195804469054565,TRUE,TRUE
G,85,949-1048,0,2800.9399731606245,TRUE,TRUE
G,85,949-1124,0,2818.6196267735213,TRUE,TRUE
G,85,949-197d,0,240.8231907170266,TRUE,TRUE
G,85,949-19ef,0,109.10280028171837,TRUE,TRUE
G,85,949-1be3,0,3439.397719182074,TRUE,TRUE
G,85,949-1d57,0,4749.366274986416,TRUE,TRUE
G,85,949-1e1c,0,286.81632594484836,TRUE,TRUE
G,85,949-1e7f,0,22.265318914316595,TRUE,TRUE
G,85,949-1ee2,0,1855.4261052459478,TRUE,TRUE
G,85,949-219f,0,1054.6580183971673,TRUE,TRUE
G,85,949-227d,0,2778.252985827625,TRUE,TRUE
G,85,949-d07,0,1514.6282162191346,TRUE,TRUE
G,85,949-e2a,0,83.10045916587114,TRUE,TRUE
G,85,950-119c,0,1897.993271317333,TRUE,TRUE
G,85,950-132c,0,102.60724635981023,TRUE,TRUE
G,85,950-1459,0,4042.4952029287815,TRUE,TRUE
G,85,950-2087,3.9805053534290114,0,FALSE,FALSE
G,85,950-2343,0,110.00402314402163,TRUE,TRUE
G,85,950-2608,0,119.32194849662483,TRUE,TRUE
